step,loss
0,3.3352888e-05
10,2.9199453e-05
20,3.399885e-05
30,4.658515e-05
40,3.21188e-05
50,2.9625822e-05
60,3.4081106e-05
70,3.6613063e-05
80,3.2423057e-05
90,3.4126646e-05
100,2.7906874e-05
110,3.132146e-05
120,3.2835007e-05
130,3.7191963e-05
140,3.4857334e-05
150,3.536308e-05
160,2.7521275e-05
170,4.0920426e-05
180,2.9411252e-05
190,3.0958017e-05
200,3.829118e-05
210,3.1152347e-05
220,2.7423857e-05
230,2.4055433e-05
240,3.2791817e-05
